,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake
0,scene-0100,1533151471547121,1533151471906117,vehicle_info,028a3f3a237e469cb099f6d9c8e7f2f4,"[593.428, 1511.444, 0.0]","[593.428, 1511.444, 0.0]",-1.0,-11.5,0.0,0,9,0,11
1,scene-0100,1533151471547121,1533151471906117,1e9114a1e745421783b0eff3310e9aa8,12227daaddb14925b4d4666a2932aaff,"[593.428, 1511.444, 0.0]","[549.242, 1527.523, 0.33]",47.021,-11.5,0.0,0,9,0,11
2,scene-0100,1533151471547121,1533151471906117,b7b2cf1e7e214595bdf0d9b3dc59e471,b42ee4f71c9b4beba617fbaae025a600,"[593.428, 1511.444, 0.0]","[588.137, 1518.882, 1.68]",9.281,-11.5,0.0,0,9,0,11
3,scene-0100,1533151471547121,1533151471906117,d8f85f0fb6b2426ab9d3484d232e0dfc,241db8ea31df4bf2866da12dba965217,"[593.428, 1511.444, 0.0]","[574.253, 1510.066, 1.514]",19.284,-11.5,0.0,0,9,0,11
4,scene-0100,1533151471547121,1533151471906117,1e6a311b108b40668f3b0bc91a0b03a1,24eb747f88f64f3db081a4cc7bc361f8,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-11.5,0.0,0,9,0,11
5,scene-0100,1533151471547121,1533151471906117,20d88dcac4e54833b03967e8e1e9342e,994ea35ca0ab4376b493b1caab185c7e,"[593.428, 1511.444, 0.0]","[579.482, 1521.026, 0.715]",16.935,-11.5,0.0,0,9,0,11
6,scene-0100,1533151471547121,1533151471906117,fce66059186b47bda4a1de86ac2a8d16,9fb6481fc5c64b2dbb0fe9c48e7c5eb7,"[593.428, 1511.444, 0.0]","[559.591, 1511.806, 0.007]",33.838,-11.5,0.0,0,9,0,11
7,scene-0100,1533151472046984,1533151472403276,d8f85f0fb6b2426ab9d3484d232e0dfc,b0a0733d9cec44d89de7b18abb7c6306,"[593.428, 1511.444, 0.0]","[574.253, 1510.066, 1.514]",19.284,-11.4,0.0,0,11,0,11
8,scene-0100,1533151472046984,1533151472403276,vehicle_info,d20b00f4db5f46d081ce884d84f39d3e,"[593.428, 1511.444, 0.0]","[593.428, 1511.444, 0.0]",-1.0,-11.4,0.0,0,11,0,11
9,scene-0100,1533151472046984,1533151472403276,1e9114a1e745421783b0eff3310e9aa8,fbd3439b4cdb43289b8e735f478abb52,"[593.428, 1511.444, 0.0]","[549.995, 1527.239, 0.322]",46.216,-11.4,0.0,0,11,0,11
10,scene-0100,1533151472046984,1533151472403276,20d88dcac4e54833b03967e8e1e9342e,e4c7f344ed3b46d3ae10f89b742a1452,"[593.428, 1511.444, 0.0]","[579.497, 1521.049, 0.715]",16.936,-11.4,0.0,0,11,0,11
11,scene-0100,1533151472046984,1533151472403276,1e6a311b108b40668f3b0bc91a0b03a1,d119ca3bdcc84a7b9e3f857384348209,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-11.4,0.0,0,11,0,11
12,scene-0100,1533151472046984,1533151472403276,fce66059186b47bda4a1de86ac2a8d16,92b97fe919e1470a9a1ef16646417fc7,"[593.428, 1511.444, 0.0]","[559.598, 1511.851, 0.007]",33.832,-11.4,0.0,0,11,0,11
13,scene-0100,1533151472046984,1533151472403276,b7b2cf1e7e214595bdf0d9b3dc59e471,e2d0d679b27342e5911ed1300df6ee6b,"[593.428, 1511.444, 0.0]","[588.137, 1518.882, 1.68]",9.281,-11.4,0.0,0,11,0,11
14,scene-0100,1533151472546293,1533151472903301,fce66059186b47bda4a1de86ac2a8d16,6ee0098ff0c644f0892b134c1cbc56b7,"[593.428, 1511.444, 0.0]","[559.605, 1511.895, 0.007]",33.826,-11.5,0.0,0,11,0,11
15,scene-0100,1533151472546293,1533151472903301,d8f85f0fb6b2426ab9d3484d232e0dfc,24dfe3c4988c4fd2b73685a5e4f52647,"[593.428, 1511.444, 0.0]","[574.275, 1510.054, 1.539]",19.265,-11.5,0.0,0,11,0,11
16,scene-0100,1533151472546293,1533151472903301,vehicle_info,0a66d3360b3e46228e210dd6a651ded2,"[593.428, 1511.444, 0.0]","[593.428, 1511.444, 0.0]",-1.0,-11.5,0.0,0,11,0,11
17,scene-0100,1533151472546293,1533151472903301,20d88dcac4e54833b03967e8e1e9342e,e870b71e5443456fbb128caa7f46e211,"[593.428, 1511.444, 0.0]","[579.513, 1521.072, 0.715]",16.936,-11.5,0.0,0,11,0,11
18,scene-0100,1533151472546293,1533151472903301,1e9114a1e745421783b0eff3310e9aa8,623814d68d8c44fe8e4c4f2cd765410f,"[593.428, 1511.444, 0.0]","[550.749, 1526.955, 0.313]",45.411,-11.5,0.0,0,11,0,11
19,scene-0100,1533151472546293,1533151472903301,1e6a311b108b40668f3b0bc91a0b03a1,f58ea1c2cf6443f89041edfbc103a2f0,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-11.5,0.0,0,11,0,11
20,scene-0100,1533151472546293,1533151472903301,b7b2cf1e7e214595bdf0d9b3dc59e471,78a79df1be1f4432a4bae9ca9418b325,"[593.428, 1511.444, 0.0]","[588.137, 1518.882, 1.68]",9.281,-11.5,0.0,0,11,0,11
21,scene-0100,1533151473046176,1533151473403269,vehicle_info,d8230413dcd947d8bb19287931a618d7,"[593.428, 1511.444, 0.0]","[593.428, 1511.444, 0.0]",-1.0,-9.8,0.0,0,11,0,11
22,scene-0100,1533151473046176,1533151473403269,d8f85f0fb6b2426ab9d3484d232e0dfc,043b275d78b04a57a11bac4139c8e945,"[593.428, 1511.444, 0.0]","[574.296, 1510.042, 1.564]",19.247,-9.8,0.0,0,11,0,11
23,scene-0100,1533151473046176,1533151473403269,b7b2cf1e7e214595bdf0d9b3dc59e471,706cfd1a09a64145a16410af85e8cfeb,"[593.428, 1511.444, 0.0]","[588.137, 1518.882, 1.68]",9.281,-9.8,0.0,0,11,0,11
24,scene-0100,1533151473046176,1533151473403269,1e9114a1e745421783b0eff3310e9aa8,bfedc32731824e65859b5435716fc510,"[593.428, 1511.444, 0.0]","[551.918, 1526.483, 0.307]",44.151,-9.8,0.0,0,11,0,11
25,scene-0100,1533151473046176,1533151473403269,20d88dcac4e54833b03967e8e1e9342e,34ee621f3bb343e19f0db4dc6a352112,"[593.428, 1511.444, 0.0]","[579.528, 1521.095, 0.715]",16.936,-9.8,0.0,0,11,0,11
26,scene-0100,1533151473046176,1533151473403269,fce66059186b47bda4a1de86ac2a8d16,1a8cd56390e748908ecc7866bc2ef57d,"[593.428, 1511.444, 0.0]","[559.612, 1511.94, 0.007]",33.819,-9.8,0.0,0,11,0,11
27,scene-0100,1533151473046176,1533151473403269,1e6a311b108b40668f3b0bc91a0b03a1,fdc0289630554c068433aafca32fe5b5,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.8,0.0,0,11,0,11
28,scene-0100,1533151473546619,1533151473903268,1e9114a1e745421783b0eff3310e9aa8,9e76cb8198c543d6a14f046b06792c83,"[593.428, 1511.444, 0.0]","[553.088, 1526.011, 0.3]",42.89,-9.8,0.0,0,11,0,11
