,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake
0,scene-0009,1531884297950477,1531884298388175,vehicle_info,29a1e9bcb75740479cd5acdfa88b2cfd,"[773.212, 1671.162, 0.0]","[773.212, 1671.162, 0.0]",-1.0,-1.8,29.62,172,0,149,0
1,scene-0009,1531884298400616,1531884298888781,vehicle_info,0976bf335f734fa3ba456f77342837b0,"[773.348, 1667.448, 0.0]","[773.348, 1667.448, 0.0]",-1.0,-0.6,31.23,149,0,133,0
2,scene-0009,1531884298899938,1531884299388335,vehicle_info,b1b94622b5db4a66b2eb01b3608122e1,"[773.485, 1663.076, 0.0]","[773.485, 1663.076, 0.0]",-1.0,-0.2,32.53,133,0,87,0
3,scene-0009,1531884299399251,1531884299889105,vehicle_info,337a86934b9a46a99cd1ceb489939c02,"[773.621, 1658.571, 0.0]","[773.621, 1658.571, 0.0]",-1.0,-0.4,33.66,87,0,65,0
4,scene-0009,1531884299798491,1531884300388699,vehicle_info,1076169d8ae84fbca5f00a397aea73e8,"[773.745, 1654.831, 0.0]","[773.745, 1654.831, 0.0]",-1.0,-0.2,34.5,65,0,58,0
5,scene-0009,1531884300297792,1531884300888251,vehicle_info,69d132937efa411399801c94e2d149ee,"[773.91, 1650.035, 0.0]","[773.91, 1650.035, 0.0]",-1.0,0.2,35.08,58,0,58,0
6,scene-0009,1531884300797681,1531884301388337,vehicle_info,75b5ebc0c19c4755899974e96055f705,"[774.107, 1645.151, 0.0]","[774.107, 1645.151, 0.0]",-1.0,-0.7,35.46,58,0,55,0
7,scene-0009,1531884301297561,1531884301887953,vehicle_info,a7bb7929ec0240268e34ca312e4d8881,"[774.324, 1640.182, 0.0]","[774.324, 1640.182, 0.0]",-1.0,0.2,35.92,55,0,6,0
8,scene-0009,1531884301797998,1531884302388285,vehicle_info,dbf2877ef5314d679ca75cd99079bb61,"[774.543, 1635.129, 0.0]","[774.543, 1635.129, 0.0]",-1.0,-0.1,36.31,6,0,0,0
9,scene-0009,1531884302298445,1531884302887708,vehicle_info,1a2beb30f34247c79283f07128ebdab7,"[774.775, 1630.108, 0.0]","[774.775, 1630.108, 0.0]",-1.0,-1.0,36.35,0,0,0,0
10,scene-0009,1531884302797725,1531884303388135,vehicle_info,706d7015b80d4329b80d4a8c52139ab4,"[774.998, 1624.961, 0.0]","[774.998, 1624.961, 0.0]",-1.0,-0.9,36.06,0,0,0,0
11,scene-0009,1531884303297613,1531884303888110,vehicle_info,696f7f3c2ef2441396b803971ed5c07c,"[775.183, 1619.798, 0.0]","[775.183, 1619.798, 0.0]",-1.0,-1.9,35.72,0,0,0,0
12,scene-0009,1531884303798029,1531884304388119,vehicle_info,bb0cfd86c75841aabdec3ac10ceff907,"[775.395, 1614.668, 0.0]","[775.395, 1614.668, 0.0]",-1.0,-1.3,35.22,0,0,0,0
13,scene-0009,1531884304298467,1531884304887896,vehicle_info,5b5ebee8cf0f49ddba2e59a8227ead1a,"[775.583, 1609.696, 0.0]","[775.583, 1609.696, 0.0]",-1.0,-0.5,34.8,0,0,0,0
14,scene-0009,1531884304798900,1531884305387733,vehicle_info,ff86307232204acc9c4b01a9031124be,"[775.733, 1604.758, 0.0]","[775.733, 1604.758, 0.0]",-1.0,-0.5,34.32,0,0,0,0
15,scene-0009,1531884304798900,1531884304887896,d812b0f01ac748a5bda173a6af26d8b4,c21254aba4bf45f388ffe02e4613976f,"[775.733, 1604.758, 0.0]","[774.918, 1508.194, 1.621]",96.581,-0.5,34.8,0,0,0,0
16,scene-0009,1531884305299326,1531884305387733,d812b0f01ac748a5bda173a6af26d8b4,a73d8a64c0a04cc88fbfe178169a8d4f,"[775.907, 1599.851, 0.0]","[774.918, 1508.194, 1.621]",91.677,-0.5,34.32,0,0,0,0
17,scene-0009,1531884305299326,1531884305387733,01f707a837164001a0735d1e722b8d00,73322d9480f04e48860c96eab2645f4b,"[775.907, 1599.851, 0.0]","[789.487, 1577.764, 0.714]",25.938,-0.5,34.32,0,0,0,0
18,scene-0009,1531884305299326,1531884305888090,vehicle_info,44e7518683e543049a19f9785ca8980a,"[775.907, 1599.851, 0.0]","[775.907, 1599.851, 0.0]",-1.0,-0.5,33.87,0,0,27,0
19,scene-0009,1531884305799208,1531884305888090,a23c6448f5d045e69965be7d25ebbf02,01db1d7f48ae4804b9c8b79298b78300,"[776.068, 1595.075, 0.0]","[774.428, 1524.861, 0.764]",70.237,-0.5,33.87,0,0,27,0
20,scene-0009,1531884305799208,1531884305888090,d812b0f01ac748a5bda173a6af26d8b4,42e627f7e4e1444caf0e221c104a5a4e,"[776.068, 1595.075, 0.0]","[774.918, 1508.194, 1.621]",86.903,-0.5,33.87,0,0,27,0
21,scene-0009,1531884305799208,1531884306387837,vehicle_info,65b7811ca02e43f4a9c6b562eda11ff1,"[776.068, 1595.075, 0.0]","[776.068, 1595.075, 0.0]",-1.0,-0.2,33.37,27,0,30,0
22,scene-0009,1531884306299636,1531884306387837,d812b0f01ac748a5bda173a6af26d8b4,ac54b3dd984345828bdf51ab2cd5c296,"[776.256, 1590.343, 0.0]","[774.918, 1508.194, 1.621]",82.176,-0.2,33.37,27,0,30,0
23,scene-0009,1531884306299636,1531884306387837,a23c6448f5d045e69965be7d25ebbf02,2c881d567c68494d85fee925744ddc6a,"[776.256, 1590.343, 0.0]","[774.428, 1524.861, 0.764]",65.512,-0.2,33.37,27,0,30,0
24,scene-0009,1531884306299636,1531884306888343,vehicle_info,a8dc966ae57440da9be82ac8ff5a9a58,"[776.256, 1590.343, 0.0]","[776.256, 1590.343, 0.0]",-1.0,-1.1,33.29,30,0,34,0
25,scene-0009,1531884306799513,1531884306888343,d812b0f01ac748a5bda173a6af26d8b4,20d933f8675e478f9e2b68502b69665a,"[776.423, 1585.656, 0.0]","[774.918, 1508.194, 1.621]",77.494,-1.1,33.29,30,0,34,0
26,scene-0009,1531884306799513,1531884306888343,a23c6448f5d045e69965be7d25ebbf02,e8df0947129e44c396323c095e714cc1,"[776.423, 1585.656, 0.0]","[774.428, 1524.861, 0.764]",60.832,-1.1,33.29,30,0,34,0
27,scene-0009,1531884306799513,1531884307388445,vehicle_info,d8457f76e94f43419a55ca49c51d1763,"[776.423, 1585.656, 0.0]","[776.423, 1585.656, 0.0]",-1.0,-1.1,33.25,34,0,37,0
28,scene-0009,1531884307299384,1531884307388445,a23c6448f5d045e69965be7d25ebbf02,2b0f232f94c24ebc8572087e10e6f29a,"[776.604, 1580.963, 0.0]","[774.428, 1524.861, 0.764]",56.15,-1.1,33.25,34,0,37,0
29,scene-0009,1531884307299384,1531884307388445,d812b0f01ac748a5bda173a6af26d8b4,d1cb71fe0e1e491997df817a369c34a7,"[776.604, 1580.963, 0.0]","[774.918, 1508.194, 1.621]",72.807,-1.1,33.25,34,0,37,0
30,scene-0009,1531884307299384,1531884307889306,vehicle_info,473f9f706bc34cdbb6291695c708c43c,"[776.604, 1580.963, 0.0]","[776.604, 1580.963, 0.0]",-1.0,-1.2,33.33,37,0,37,0
31,scene-0009,1531884307799251,1531884307889306,d812b0f01ac748a5bda173a6af26d8b4,2ac773e9bd824f7aaf932ab4c1a989de,"[776.784, 1576.234, 0.0]","[774.918, 1508.194, 1.621]",68.085,-1.2,33.33,37,0,37,0
32,scene-0009,1531884307799251,1531884307889306,a23c6448f5d045e69965be7d25ebbf02,8320d357ee3e4ab7ac0adbaf23051358,"[776.784, 1576.234, 0.0]","[774.428, 1524.861, 0.764]",51.433,-1.2,33.33,37,0,37,0
33,scene-0009,1531884307799251,1531884308388132,vehicle_info,4f23e318231b402690dbbdcea385acc3,"[776.784, 1576.234, 0.0]","[776.784, 1576.234, 0.0]",-1.0,-0.6,33.5,37,0,63,0
34,scene-0009,1531884308298576,1531884308388132,02b57f5f13b24c4fb0b582c5888900af,a8fdf9d096c147578e1da5eec1cf2251,"[776.966, 1571.544, 0.0]","[734.235, 1477.391, 3.893]",103.47,-0.6,33.5,37,0,63,0
35,scene-0009,1531884308298576,1531884308388132,d812b0f01ac748a5bda173a6af26d8b4,f6b9b51a4ee94b71a9f0b6d2e1f3f0c4,"[776.966, 1571.544, 0.0]","[774.918, 1508.194, 1.621]",63.404,-0.6,33.5,37,0,63,0
36,scene-0009,1531884308298576,1531884308388132,a23c6448f5d045e69965be7d25ebbf02,ddd88b44a5af4a5fb1b135e05abf596a,"[776.966, 1571.544, 0.0]","[774.428, 1524.861, 0.764]",46.758,-0.6,33.5,37,0,63,0
37,scene-0009,1531884308298576,1531884308888151,vehicle_info,bccbb6ae62b74684bb4d86e61833c9d9,"[776.966, 1571.544, 0.0]","[776.966, 1571.544, 0.0]",-1.0,-0.6,33.65,63,0,70,0
