,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake
0,scene-0101,1533151514547047,1533151514901779,vehicle_info,d5324133e1d241658a7b763831b3af2e,"[593.428, 1511.445, 0.0]","[593.428, 1511.445, 0.0]",-1.0,-19.8,0.0,0,18,0,18
1,scene-0101,1533151514547047,1533151514901779,e86835d4f6694bd283ac21b0f74e4feb,f1c6bb4c72ca4cacbfe5746527a9aa50,"[593.428, 1511.445, 0.0]","[548.301, 1527.578, 0.19]",47.924,-19.8,0.0,0,18,0,18
2,scene-0101,1533151514547047,1533151514901779,dd56ac26617c4dc69d6c0e4d46800476,cf63d0d466bc4f3491bfa731b8c9e168,"[593.428, 1511.445, 0.0]","[546.867, 1533.503, 0.187]",51.522,-19.8,0.0,0,18,0,18
3,scene-0101,1533151514547047,1533151514901779,c857aea77f814fd88f1f915f53053e7e,c6716d0bcb144d5c8e1fd1a76592c71a,"[593.428, 1511.445, 0.0]","[587.811, 1518.99, 1.788]",9.575,-19.8,0.0,0,18,0,18
4,scene-0101,1533151514547047,1533151514901779,64a0b3183ac2438285dbf24e862d47f5,5d0c68b58f47462caaefa216c31bee13,"[593.428, 1511.445, 0.0]","[574.165, 1509.258, 1.382]",19.435,-19.8,0.0,0,18,0,18
5,scene-0101,1533151514547047,1533151514901779,fadab280a648406fa6100d65d28f004d,ed1b25e8e3f3486d814f1fa6151cf4ba,"[593.428, 1511.445, 0.0]","[579.911, 1520.77, 0.646]",16.434,-19.8,0.0,0,18,0,18
6,scene-0101,1533151514547047,1533151514901779,5b282658f35248ffb284d1e5d68ada8d,5bf25e72a1304bd2a24c53bce26146ab,"[593.428, 1511.445, 0.0]","[584.655, 1517.262, 0.561]",10.541,-19.8,0.0,0,18,0,18
7,scene-0101,1533151515047378,1533151515402241,e86835d4f6694bd283ac21b0f74e4feb,31e98d8c2fd44e47b5508f65863c4fc2,"[593.428, 1511.445, 0.0]","[548.338, 1527.483, 0.188]",47.857,-19.8,0.0,0,18,0,18
8,scene-0101,1533151515047378,1533151515402241,dd56ac26617c4dc69d6c0e4d46800476,dde36e0cdde349ee9a85c2845216baaa,"[593.428, 1511.445, 0.0]","[546.867, 1533.503, 0.187]",51.522,-19.8,0.0,0,18,0,18
9,scene-0101,1533151515047378,1533151515402241,c857aea77f814fd88f1f915f53053e7e,498aedd988cf4ea9841e5e514f493b35,"[593.428, 1511.445, 0.0]","[587.797, 1518.998, 1.792]",9.59,-19.8,0.0,0,18,0,18
