,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake
0,scene-0074,1533153695297451,1533153695343125,vehicle_info,307ba1f86fd14cd18b118ac823a43f9e,"[2122.73, 892.071, 0.0]","[2122.73, 892.071, 0.0]",-1.0,2.7,2.71,0,10,0,7
1,scene-0074,1533153695297451,1533153695343125,3155758092e146cb8d2c2809c91d0362,21290f3d0da84abf881b60f56c622ccb,"[2122.73, 892.071, 0.0]","[2090.477, 863.6, 1.046]",43.034,2.7,2.71,0,10,0,7
2,scene-0074,1533153695297451,1533153695343125,e9f7d7ef2050406187e7416b7b304be5,0ae5b596922c461fa0ec820da06f244a,"[2122.73, 892.071, 0.0]","[2087.489, 863.631, 0.989]",45.296,2.7,2.71,0,10,0,7
3,scene-0074,1533153695297451,1533153695343125,15b469aa9e7048099989d9f7e563c575,7079566453984952b5da37b3d1dd8808,"[2122.73, 892.071, 0.0]","[2101.893, 850.763, 0.331]",46.267,2.7,2.71,0,10,0,7
4,scene-0074,1533153695297451,1533153695343125,86b5f7c54bc447e3b56f2d5b9f80a4e0,437c916f8c754f9ea0e0873608e23c1b,"[2122.73, 892.071, 0.0]","[2104.189, 872.279, 1.037]",27.14,2.7,2.71,0,10,0,7
5,scene-0074,1533153695297451,1533153695343125,5528ffc297a3438e8177856579f1f5f0,9a41df98fe92431cba4ea9e5b4d61ecb,"[2122.73, 892.071, 0.0]","[2076.82, 863.352, 0.95]",54.161,2.7,2.71,0,10,0,7
6,scene-0074,1533153695297451,1533153695343125,008c5254c268409f847b3ebb0c12a9ea,e36e45a9932c4648b822fcbc2705b8ef,"[2122.73, 892.071, 0.0]","[2084.785, 863.419, 0.878]",47.556,2.7,2.71,0,10,0,7
7,scene-0074,1533153695797868,1533153695842816,3155758092e146cb8d2c2809c91d0362,b4a7e3e1df164c60b424a825d6d78deb,"[2122.598, 891.864, 0.0]","[2090.512, 863.662, 1.035]",42.731,1.1,1.1,0,7,27,0
8,scene-0074,1533153695797868,1533153695842816,e9f7d7ef2050406187e7416b7b304be5,895621cbb4fd4f7fa87129debb3866b1,"[2122.598, 891.864, 0.0]","[2087.481, 863.575, 0.983]",45.105,1.1,1.1,0,7,27,0
9,scene-0074,1533153695797868,1533153695842816,15b469aa9e7048099989d9f7e563c575,d5f5839630ce425bb4664fcb6ad9074e,"[2122.598, 891.864, 0.0]","[2101.912, 850.817, 0.337]",45.966,1.1,1.1,0,7,27,0
10,scene-0074,1533153695797868,1533153695842816,86b5f7c54bc447e3b56f2d5b9f80a4e0,b0752e5e6f1c410f8f0be44882241fc6,"[2122.598, 891.864, 0.0]","[2102.883, 873.653, 1.037]",26.859,1.1,1.1,0,7,27,0
11,scene-0074,1533153695797868,1533153695842816,008c5254c268409f847b3ebb0c12a9ea,651b98dca3de4ed1957bdffa660ca2b1,"[2122.598, 891.864, 0.0]","[2084.822, 863.485, 0.866]",47.256,1.1,1.1,0,7,27,0
12,scene-0074,1533153695797868,1533153695842816,5528ffc297a3438e8177856579f1f5f0,04324f7f54e84e0c89d7e133a2c88b33,"[2122.598, 891.864, 0.0]","[2076.82, 863.352, 0.95]",53.939,1.1,1.1,0,7,27,0
13,scene-0074,1533153695797868,1533153695842816,vehicle_info,e203a50f5a2441aebd2104ae235e26d9,"[2122.598, 891.864, 0.0]","[2122.598, 891.864, 0.0]",-1.0,1.1,1.1,0,7,27,0
14,scene-0074,1533153695797868,1533153695842816,840a15ab02184112bee1fac756f6d562,44be4bba381c48908bdbe86d091127bc,"[2122.598, 891.864, 0.0]","[2088.241, 851.544, 0.694]",52.977,1.1,1.1,0,7,27,0
15,scene-0074,1533153696197113,1533153696342703,2822bb895b7d4f2d9e26a58c2731db12,9610e8bbe4a64d38bca24fb852530b72,"[2122.569, 891.821, 0.0]","[2093.323, 864.035, 0.836]",40.349,1.6,0.0,27,0,143,0
16,scene-0074,1533153696197113,1533153696342703,3155758092e146cb8d2c2809c91d0362,ab17b610d04945b4bdb5c9b843125e8c,"[2122.569, 891.821, 0.0]","[2090.547, 863.723, 1.024]",42.614,1.6,0.0,27,0,143,0
17,scene-0074,1533153696197113,1533153696342703,vehicle_info,5ace0e45b44745db9dfe173a93266845,"[2122.569, 891.821, 0.0]","[2122.569, 891.821, 0.0]",-1.0,1.6,0.0,27,0,143,0
18,scene-0074,1533153696197113,1533153696342703,008c5254c268409f847b3ebb0c12a9ea,85fd7abe11794e508cb20e08f9ec1fb5,"[2122.569, 891.821, 0.0]","[2084.858, 863.551, 0.854]",47.138,1.6,0.0,27,0,143,0
19,scene-0074,1533153696197113,1533153696342703,840a15ab02184112bee1fac756f6d562,6e7e94e28ec2460db045a51637d4f5e3,"[2122.569, 891.821, 0.0]","[2088.241, 851.249, 0.685]",53.15,1.6,0.0,27,0,143,0
20,scene-0074,1533153696197113,1533153696342703,86b5f7c54bc447e3b56f2d5b9f80a4e0,348b410938c5467e8bfb4b9ff923cfe0,"[2122.569, 891.821, 0.0]","[2101.59, 874.63, 0.987]",27.141,1.6,0.0,27,0,143,0
