,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake
0,scene-0067,1533153430298562,1533153430349802,vehicle_info,0a71cd9e2ee94dfda79f9d87df741bba,"[1906.915, 866.751, 0.0]","[1906.915, 866.751, 0.0]",-1.0,282.2,2.7,179,0,208,0
1,scene-0067,1533153430298562,1533153430349802,57ff41e9d43e4aa892421ef825d5fa7e,5b4cf51a8c1d45ee972f295fc263a9eb,"[1906.915, 866.751, 0.0]","[1966.386, 876.976, 2.089]",60.38,282.2,2.7,179,0,208,0
2,scene-0067,1533153430298562,1533153430349802,ec3036c27f4845aebf04c5205348296a,81cf570db1d7400dadf073345ad68f86,"[1906.915, 866.751, 0.0]","[1947.792, 874.899, 1.136]",41.696,282.2,2.7,179,0,208,0
3,scene-0067,1533153430298562,1533153430349802,19d9792dc9bf4bccad644a242a958cf4,d91e4c6185a84b239a08e2c292751a38,"[1906.915, 866.751, 0.0]","[1937.1, 878.475, 1.201]",32.404,282.2,2.7,179,0,208,0
4,scene-0067,1533153430298562,1533153430349802,ddee9e856b394d609136309ec843b69c,419c9583777c4ba190b732cccd5fdb4f,"[1906.915, 866.751, 0.0]","[1919.414, 875.003, 1.313]",15.035,282.2,2.7,179,0,208,0
5,scene-0067,1533153430298562,1533153430349802,7a103d0a835c4496aed7e84c096c3b8c,d309127b76f84182b2df71d9e762b17e,"[1906.915, 866.751, 0.0]","[1917.281, 870.225, 0.811]",10.963,282.2,2.7,179,0,208,0
6,scene-0067,1533153430298562,1533153430349802,d1728188d3684590907d5b50fb5ee870,5025f29140a94bf29dd78af68351be47,"[1906.915, 866.751, 0.0]","[1981.609, 871.265, 1.965]",74.856,282.2,2.7,179,0,208,0
7,scene-0067,1533153430798270,1533153430849835,7a103d0a835c4496aed7e84c096c3b8c,7d63bbb243f8413ca04a4e872d3da7ce,"[1907.4, 866.796, 0.0]","[1921.933, 870.442, 0.859]",15.008,312.4,4.67,208,0,221,0
8,scene-0067,1533153430798270,1533153430849835,19d9792dc9bf4bccad644a242a958cf4,8735cf43b5ba41caa1f88f07641eb119,"[1907.4, 866.796, 0.0]","[1937.101, 878.402, 1.201]",31.911,312.4,4.67,208,0,221,0
9,scene-0067,1533153430798270,1533153430849835,ddee9e856b394d609136309ec843b69c,21e4966f741c492e9eaec9c762982148,"[1907.4, 866.796, 0.0]","[1919.41, 875.024, 1.283]",14.614,312.4,4.67,208,0,221,0
10,scene-0067,1533153430798270,1533153430849835,vehicle_info,2f11637660c6491c9cf31dfbd0f7afb0,"[1907.4, 866.796, 0.0]","[1907.4, 866.796, 0.0]",-1.0,312.4,4.67,208,0,221,0
11,scene-0067,1533153430798270,1533153430849835,57ff41e9d43e4aa892421ef825d5fa7e,1ef5e0a64aa04f24917745c21ac9b4aa,"[1907.4, 866.796, 0.0]","[1966.261, 877.224, 2.189]",59.818,312.4,4.67,208,0,221,0
