,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake
0,scene-0005,1531884104147859,1531884104388694,vehicle_info,633212bb7ffa4953ac240019c9de2414,"[486.913, 1359.202, 0.0]","[486.913, 1359.202, 0.0]",-1.0,12.6,24.25,0,0,0,0
1,scene-0005,1531884104147859,1531884104388694,c967bb082dd945bfa993ce4ae9100804,2f3ae0328711424e9d8435109f50e993,"[486.913, 1359.202, 0.0]","[504.209, 1377.98, 0.709]",25.539,12.6,24.25,0,0,0,0
2,scene-0005,1531884104147859,1531884104388694,124dd882d41f48e3b7a6341641d632f7,1170f19bcc674f28b91d69b4142d2e6f,"[486.913, 1359.202, 0.0]","[508.725, 1387.429, 1.766]",35.716,12.6,24.25,0,0,0,0
3,scene-0005,1531884104147859,1531884104388694,a6018e09bedb45c49d7499f73d2caccf,0dbe76dc2c9445f9b5a84c9007a277ab,"[486.913, 1359.202, 0.0]","[519.389, 1413.755, 1.416]",63.503,12.6,24.25,0,0,0,0
4,scene-0005,1531884104147859,1531884104388694,dd82202136e9440b99b3567a92a5f29f,fdf39414ee35421ea3fc8f5320e31825,"[486.913, 1359.202, 0.0]","[514.752, 1420.432, 1.985]",67.291,12.6,24.25,0,0,0,0
5,scene-0005,1531884104147859,1531884104388694,4ca1be07174c483ea2555577b9af65eb,28ef73f395ce49699b77324a3c8c1c37,"[486.913, 1359.202, 0.0]","[489.436, 1369.296, 0.813]",10.436,12.6,24.25,0,0,0,0
6,scene-0005,1531884104698605,1531884104889364,c967bb082dd945bfa993ce4ae9100804,b4a8136989ab4bbda8aa43fdad5aef5d,"[488.951, 1362.385, 0.0]","[504.209, 1377.98, 0.709]",21.829,14.2,23.84,0,0,0,0
7,scene-0005,1531884104698605,1531884104889364,dd82202136e9440b99b3567a92a5f29f,75cd685d8ddd4173971b9ffe8cd201a1,"[488.951, 1362.385, 0.0]","[514.752, 1420.432, 1.985]",63.553,14.2,23.84,0,0,0,0
8,scene-0005,1531884104698605,1531884104889364,vehicle_info,7411e03b5a1c47f794e20dac620d6bd2,"[488.951, 1362.385, 0.0]","[488.951, 1362.385, 0.0]",-1.0,14.2,23.84,0,0,0,0
9,scene-0005,1531884104698605,1531884104889364,a6018e09bedb45c49d7499f73d2caccf,8ae743c4ddf34d00bee09c363881aa5e,"[488.951, 1362.385, 0.0]","[518.522, 1411.277, 1.386]",57.155,14.2,23.84,0,0,0,0
