,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake
0,scene-0043,1532401609698140,1532401610133083,vehicle_info,7ec5350531b74c35a02877ce8314a8d5,"[341.213, 1035.363, 0.0]","[341.213, 1035.363, 0.0]",-1.0,-9.8,25.75,0,0,0,0
1,scene-0043,1532401609698140,1532401610133083,321a9320c8b143e19b55d376dcbed50d,f76eef9bdbad4cdbba0d84bc64773ca8,"[341.213, 1035.363, 0.0]","[359.96, 1100.176, 1.395]",67.484,-9.8,25.75,0,0,0,0
2,scene-0043,1532401609698140,1532401610133083,5cb782060cdc44cab0436512e5e2bb09,7f69c1e626a646b3a6c5fe5b127f0786,"[341.213, 1035.363, 0.0]","[349.432, 1059.988, 0.749]",25.971,-9.8,25.75,0,0,0,0
3,scene-0043,1532401610198025,1532401610133083,5b444647ee7d4027b61eaf1253ad79ce,5be59afe52c34930b185730428affb3c,"[342.604, 1038.776, 0.0]","[363.895, 1063.084, 0.589]",32.319,-9.8,25.75,0,0,0,0
4,scene-0043,1532401610198025,1532401610632771,5cb782060cdc44cab0436512e5e2bb09,eb1f10b362ab4715a5b38ebe903ff582,"[342.604, 1038.776, 0.0]","[350.61, 1062.968, 0.699]",25.492,-6.1,24.73,0,0,101,0
5,scene-0043,1532401610198025,1532401610632771,321a9320c8b143e19b55d376dcbed50d,449b9491eab64a6eb4364fbe142c7f75,"[342.604, 1038.776, 0.0]","[359.959, 1100.17, 1.395]",63.815,-6.1,24.73,0,0,101,0
6,scene-0043,1532401610198025,1532401610632771,vehicle_info,09b70515d2e9431ab772ee60b3029d0a,"[342.604, 1038.776, 0.0]","[342.604, 1038.776, 0.0]",-1.0,-6.1,24.73,0,0,101,0
7,scene-0043,1532401610198025,1532401610133083,b9cdbe7138b34ca5aff81b1a8f7fc691,4c78e10f019640c09791fea3fa85fcb3,"[342.604, 1038.776, 0.0]","[366.456, 1061.981, 0.415]",33.28,-9.8,25.75,0,0,0,0
8,scene-0043,1532401610797974,1532401610632771,1470e6d4dda947e2b063d63facfed677,9d4051aca2d046909075440f2359d099,"[344.236, 1042.668, 0.0]","[341.938, 1072.512, 0.768]",29.942,-6.1,24.73,0,0,101,0
9,scene-0043,1532401610797974,1532401611132143,5cb782060cdc44cab0436512e5e2bb09,455ce07337d941e49d32a41d2ee05b40,"[344.236, 1042.668, 0.0]","[352.021, 1066.517, 0.599]",25.095,-3.5,23.26,101,0,109,0
